ann‚eCAN;paysSelection;maillotNum;posteJeu;Joueur;DateNaiss 1;date_naiss;DateNaiss 2;paysClub;Club;club_2
1992;Nigeria;9;Attaquant;Samson Siasia;14 August 1967;1967-08-14;24;Belgique;ÿK.S.C. Lokeren;K.S.C. Lokeren Oost-Vlaanderen
1992;Nigeria;8;Attaquant;Rashidi Yekini;23 October 1963;1963-10-23;28;Portugal;ÿVit¢ria de Set£bal;Vit¢ria F.C.
1992;Senegal;16;Gardien de but;Khadim Faye;5 September 1970;1970-09-05;21;Senegal;ÿASC Diaraf;ASC Diaraf
1992;Senegal;;Gardien de but;Mamadou Salla;;;;Senegal;ÿASC Jeanne d'Arc;ASC Jeanne d'Arc
1992;Senegal;1;Gardien de but;Cheikh Seck;8 January 1958;1958-01-08;34;Tunisie;ÿEsp‚rance;Esp‚rance Sportive de Tunis
1992;Senegal;17;D‚fenseur;Mamadou Mariem Diallo;2 March 1967;1967-03-02;24;Senegal;ÿPort Autonome;ASC Port Autonome
1992;Senegal;3;D‚fenseur;Adolphe Mendy;16 January 1960;1960-01-16;31;Senegal;ÿASC Jeanne d'Arc;ASC Jeanne d'Arc
1992;Senegal;;D‚fenseur;Jean Mendy;;;;Senegal;ÿASC Diaraf;ASC Diaraf
1992;Senegal;5;D‚fenseur;Roger Mendy;8 February 1960;1960-02-08;31;France;ÿAS Monaco;AS Monaco FC
1992;Senegal;;D‚fenseur;Ibrahima N'Diaye;26 February 1964;1964-02-26;27;Tunisie;ÿEtoile du Sahel;toile Sportive du Sahel
1992;Senegal;20;D‚fenseur;Mamadou Teuw;27 November 1959;1959-11-27;32;Belgique;ÿR. Charleroi S.C.;R. Charleroi S.C.
1992;Senegal;12;Milieu de terrain;Adama Ciss‚;21 March 1967;1967-03-21;24;Senegal;ÿASC Diaraf;ASC Diaraf
1992;Senegal;21;Milieu de terrain;Malick Fall;17 November 1968;1968-11-17;23;France;ÿAngers SCO;Angers SCO
1992;Senegal;8;Milieu de terrain;Oumar Gueye SŠne;23 October 1959;1959-10-23;32;France;ÿParis SG;Paris Saint-Germain F.C.
1992;Senegal;2;Milieu de terrain;Aly Male;15 November 1970;1970-11-15;21;Senegal;ÿASC Jeanne d'Arc;ASC Jeanne d'Arc
1992;Senegal;14;Milieu de terrain;Lamine N'Diaye;18 October 1956;1956-10-18;35;France;ÿFC Mulhouse;FC Mulhouse
1992;Senegal;6;Milieu de terrain;Lamine Sagna;17 November 1969;1969-11-17;22;Senegal;ÿASC Diaraf;ASC Diaraf
1992;Senegal;10;Attaquant;Jules Bocand‚;25 November 1958;1958-11-25;33;France;ÿRC Lens;R.C. Lens
1992;Senegal;15;Attaquant;Victor Diagne;5 July 1971;1971-07-05;20;Senegal;ÿASC Diaraf;ASC Diaraf
1992;Senegal;;Attaquant;Mamadou Diarra;18 October 1970;1970-10-18;21;Senegal;ÿPort Autonome;ASC Port Autonome
1992;Senegal;9;Attaquant;Alboury Lah;23 April 1966;1966-04-23;25;France;ÿLB Chƒteauroux;LB Chƒteauroux
1992;Senegal;18;Attaquant;Moussa N'Daw;10 October 1968;1968-10-10;23;Maroc;ÿWydad Casablanca;Wydad Athletic Club
1992;Senegal;11;Attaquant;Souleymane San‚;26 February 1961;1961-02-26;30;Allemagne;ÿSG Wattenscheid 09;ÿSG Wattenscheid 09
1992;Senegal;13;Attaquant;Thierno Youm;17 April 1960;1960-04-17;31;France;ÿFC Nantes Atlantique;F.C. Nantes
1992;Zaire;1;Gardien de but;Mpangi Merikani;4 April 1967;1967-04-04;24;Zaire;ÿSCOM Mikishi;SCOM Mikishi
1992;Zaire;;Gardien de but;Ngoie Taifan;;;;Zaire;ÿFC Lupopo Lubumbashi;FC Saint Eloi Lupopo
1992;Zaire;;Gardien de but;Diankolo Tomisi;;;;Zaire;ÿAS Vita Club;Association Sportive Vita Club
1992;Zaire;5;D‚fenseur;John Buana N'Galula;23 June 1968;1968-06-23;23;Belgique;ÿFC Boom;K. Boom F.C.
1992;Zaire;7;D‚fenseur;Kabwe Kasongo;31 July 1970;1970-07-31;21;Zaire;ÿLubumbashi Sports;Lubumbashi Sport
1992;Zaire;6;D‚fenseur;Epangala Lokose;20 April 1964;1964-04-20;27;Zaire;ÿAS Vita Club;Association Sportive Vita Club
1992;Zaire;;D‚fenseur;Kasango Makongo;;;;Zaire;ÿTP Mazembe;TP Mazembe
1992;Zaire;2;D‚fenseur;Mbaki Makengo;13 April 1969;1969-04-13;22;Belgique;ÿRacing Jet Wavre;R. Jet Wavre
1992;Zaire;;D‚fenseur;Tshibindi Muya;;;;Zaire;ÿFC Lupopo Lubumbashi;FC Saint Eloi Lupopo
1992;Zaire;4;D‚fenseur;Danny Mansoni Ngombo;25 October 1963;1963-10-25;28;Belgique;ÿGerminal Ekeren;Beerschot A.C.
1992;Zaire;;Milieu de terrain;Lemba Basuala;3 March 1965;1965-03-03;26;Portugal;ÿVitoria Guimaraes;Vit¢ria S.C.
1992;Zaire;13;Milieu de terrain;Iyambo Mara Etshele;28 September 1968;1968-09-28;23;France;ÿGFCO Ajaccio;Gaz‚lec Ajaccio
1992;Zaire;16;Milieu de terrain;Jacques Kinkomba Kingambo;4 January 1962;1962-01-04;30;Belgique;ÿK. Sint-Truidense V.V.;Sint-Truidense V.V.
1992;Zaire;;Milieu de terrain;Shimbula Mayanga;;;;Zaire;ÿTP Mazembe;TP Mazembe
1992;Zaire;20;Milieu de terrain;Kabeya Mukanya;1 May 1968;1968-05-01;23;Belgique;ÿK.F.C. Lommel S.K.;K.F.C. Lommel S.K.
1992;Zaire;19;Milieu de terrain;N'Dinga Mbote;11 September 1966;1966-09-11;25;Portugal;ÿVitoria Guimaraes;Vit¢ria S.C.
1992;Zaire;8;Milieu de terrain;Ekanza Simba;9 August 1969;1969-08-09;22;Zaire;ÿAS Vita Club;Association Sportive Vita Club
1992;Zaire;17;Milieu de terrain;Tueba Menayane;13 March 1963;1963-03-13;28;Portugal;ÿS.C. Farense;S.C. Farense
1992;Zaire;14;Attaquant;Ngondola Assombalanga;;;;Zaire;ÿAS Bilima;AS Dragons
1992;Zaire;10;Attaquant;Mbala Henri Balenga;;;;Belgique;ÿK.A.A. Gent;KAA Gent
1992;Zaire;11;Attaquant;Andre Kona N'Gole;16 June 1970;1970-06-16;21;Zaire;ÿLubumbashi Sports;Lubumbashi Sport
1992;Zaire;15;Attaquant;Tchang Ngombe;;;;France;ÿTroyes AC;ES Troyes AC
1992;Zambie;1;Gardien de but;David Chabala;2 February 1960 ;1960-02-02;31;Argentine;Argentinos Juniors;Argentinos Juniors
1992;Zambie;16;Gardien de but;Richard Mwanza;5 May 1959 ;1959-05-05;32;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
1992;Zambie;;Gardien de but;Stephen Zimba;5 May 1968 ;1968-05-05;23;Zambie;ÿNchangaRangers;Nchanga Rangers F.C.
1992;Zambie;13;D‚fenseur;Whiteson Changwe;19 October 1964 ;1964-10-19;27;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
1992;Zambie;4;D‚fenseur;Samuel Chomba;5 January 1964 ;1964-01-05;28;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
1992;Zambie;15;D‚fenseur;Ashious Melu;6 June 1957 ;1957-06-06;34;Autriche;ÿFavoritner AC;Favoritner AC
1992;Zambie;5;D‚fenseur;Eston Mulenga;7 August 1967 ;1967-08-07;24;Zambie;ÿNkana Red Devils;Nkana F.C.
1992;Zambie;2;D‚fenseur;John Soko;5 May 1968 ;1968-05-05;23;Zambie;ÿPower Dynamos;Power Dynamos F.C.
1992;Zambie;3;D‚fenseur;Robert Watiyakeni;18 October 1969 ;1969-10-18;22;Zambie;ÿPower Dynamos;Power Dynamos F.C.
1992;Zambie;;Milieu de terrain;Patrick Banda;28 January 1974 ;1974-01-28;17;Zambie;ÿProfound Warriors;NAPSA Stars F.C.
1992;Zambie;;Milieu de terrain;Wisdom Mumba Chansa;17 April 1964 ;1964-04-17;27;Zambie;ÿPower Dynamos;Power Dynamos F.C.
1992;Zambie;;Milieu de terrain;Harrison Chongo;5 June 1969 ;1969-06-05;22;Zambie;ÿMufulira Wanderers;Mufulira Wanderers F.C.
1992;Zambie;6;Milieu de terrain;Derby Makinka;5 September 1965 ;1965-09-05;26;Zambie;ÿProfound Warriors;NAPSA Stars F.C.
1992;Zambie;12;Milieu de terrain;Linos Makwaza;4 December 1965 ;1965-12-04;26;Zambie;ÿPower Dynamos;Power Dynamos F.C.
1992;Zambie;;Milieu de terrain;Mwenya Matete;;;;Zambie;ÿKonkola Blades;Konkola Blades F.C.
1992;Zambie;19;Milieu de terrain;Maybin Mugaiwa;;;;Zambie;Kabwe Warriors;Kabwe Warriors F.C.
1992;Zambie;11;Attaquant;Kalusha Bwalya;16 August 1963 ;1963-08-16;28;Pays-Bas;PSV Eindhoven;PSV Eindhoven
1992;Zambie;17;Attaquant;Beston Chambeshi;4 April 1960 ;1960-04-04;31;Zambie;ÿNkana Red Devils;Nkana F.C.
1992;Zambie;8;Attaquant;Webster Chikabala;27 March 1965 ;1965-03-27;26;Belgique;ÿEendracht Aalst;SC Eendracht Aalst
1992;Zambie;9;Attaquant;Gibby Mbasela;24 October 1962 ;1962-10-24;29;Zambie;ÿNkana Red Devils;Nkana F.C.
1992;Zambie;14;Attaquant;Pearson Mwanza;1 January 1968 ;1968-01-01;24;Egypte;ÿAl-Mokawloon al-Arab;Al Mokawloon Al Arab SC
1992;Zambie;7;Attaquant;Timothy Mwitwa;21 May 1968 ;1968-05-21;23;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
1994;Cote d'Ivoire;1;Gardien de but;Alain Gouam‚n‚;15 June 1966;1966-06-15;27;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;;Gardien de but;Losseni Konat‚;29 December 1972;1972-12-29;21;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;;Gardien de but;Obou Macaire;;;;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;19;D‚fenseur;Sam Abouo;26 December 1973;1973-12-26;20;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;2;D‚fenseur;Basile Aka Kouame;6 April 1963;1963-04-06;30;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;20;D‚fenseur;Lassina Dao;6 February 1971;1971-02-06;23;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;6;D‚fenseur;Vilasco Fallet;27 January 1969;1969-01-27;25;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;;D‚fenseur;Jean-Marie Gbahou;1 April 1973;1973-04-01;20;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;3;D‚fenseur;ArsŠne Hobou;30 October 1967;1967-10-30;26;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;;Milieu de terrain;C‚lestin Amani;;;;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;14;Milieu de terrain;Aliou Sibi Badra;26 February 1971;1971-02-26;23;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;;Milieu de terrain;Yacouba Komara;8 January 1971;1971-01-08;23;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;7;Milieu de terrain;Tchiressoua Guel;27 December 1975;1975-12-27;18;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;15;Milieu de terrain;Adama Clofie Kone;26 July 1969;1969-07-26;24;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;17;Milieu de terrain;Serge-Alain Maguy;20 October 1970;1970-10-20;23;Espagne;ÿAtl‚tico Madrid;Atl‚tico Madrid
1994;Cote d'Ivoire;21;Milieu de terrain;Donald-Olivier Sie;3 April 1970;1970-04-03;23;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;4;Milieu de terrain;Yao Amani;17 September 1963;1963-09-17;30;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;9;FW;Michel Bassol‚;18 July 1972;1972-07-18;21;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;11;FW;EugŠne Beugr‚ Yago;15 December 1969;1969-12-15;24;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;10;FW;Abdoulaye Traor‚;4 March 1967;1967-03-04;27;Cote d'Ivoire;ÿASEC Abidjan;ASEC Mimosas
1994;Cote d'Ivoire;18;FW;Ahmed Ouattara;15 December 1969;1969-12-15;24;Cote d'Ivoire;ÿAfrica Sports;Africa Sports d'Abidjan
1994;Cote d'Ivoire;12;FW;Jo‰l Ti‚hi;12 June 1964;1964-06-12;29;France;ÿLe Havre AC;Le Havre AC
1994;Egypte;21;Gardien de but;Saafane El-Saghir;7 January 1968;1968-01-07;26;Egypte;ÿIsmaily SC;Ismaily SC
1994;Egypte;1;Gardien de but;Hussein El-Sayed;13 December 1964;1964-12-13;29;Egypte;ÿAl-Zamalek;Zamalek SC
1994;Egypte;22;Gardien de but;Ahmed Shobair;28 September 1960;1960-09-28;33;Egypte;ÿAl Ahly;Al Ahly SC
1994;Egypte;13;D‚fenseur;Hamza El-Gamal;2 March 1970;1970-03-02;24;Egypte;ÿIsmaily SC;Ismaily SC
1994;Egypte;4;D‚fenseur;Islam Fathi;;;;Egypte;ÿAl-Qanah;Sha?? al Qan?h
1994;Egypte;3;D‚fenseur;Fawzi Gamal;23 October 1966;1966-10-23;27;Egypte;ÿIsmaily SC;Ismaily SC
1994;Egypte;9;D‚fenseur;Ashraf Kasem;25 July 1966;1966-07-25;27;Arabie Saoudite;ÿAl-Ahli (Jeddah;Al-Ahli Saudi FC
1994;Egypte;17;D‚fenseur;Talaat Mansour;26 February 1967;1967-02-26;27;Egypte;ÿAl-Zamalek;Zamalek SC
1994;Egypte;2;D‚fenseur;Hany Ramzy;10 March 1969;1969-03-10;25;Suisse;ÿNeuchƒtel Xamax;Neuchƒtel Xamax
1994;Egypte;20;D‚fenseur;Mohamed Youssef;9 October 1970;1970-10-09;23;Egypte;ÿAl Ahly;Al Ahly SC
1994;Egypte;12;Milieu de terrain;Reda Abdel-Aal;15 March 1965;1965-03-15;29;Egypte;ÿAl Ahly;Al Ahly SC
1994;Egypte;5;Milieu de terrain;Mohamed Abdel-Galil;2 October 1968;1968-10-02;25;Egypte;ÿAl Ahly;Al Ahly SC
1994;Egypte;15;Milieu de terrain;Fekri Al-Saghir;;;;Egypte;ÿIsmaily SC;Ismaily SC
1994;Egypte;6;Milieu de terrain;Khaled El-Ghandour;27 July 1970;1970-07-27;23;Egypte;ÿAl-Zamalek;Zamalek SC
1994;Egypte;10;Milieu de terrain;Ahmed El-Kass;8 July 1965;1965-07-08;28;Egypte;ÿAl-Olympi;El-Olympi
1994;Egypte;11;Milieu de terrain;Yasser Rayyan;26 March 1970;1970-03-26;24;Egypte;ÿAl Ahly;Al Ahly SC
1994;Egypte;7;Milieu de terrain;Ali Yahia;;;;Egypte;ÿAl-Qanah;Sha?? al Qan?h
1994;Egypte;8;Milieu de terrain;Ashraf Youssef;5 October 1965;1965-10-05;28;Egypte;ÿAl-Zamalek;Zamalek SC
1994;Egypte;19;FW;Ibrahim El-Masry;19 August 1971;1971-08-19;22;Egypte;ÿAl-Masry;Al Masry SC
1994;Egypte;16;FW;Ayman Mansour;9 September 1963;1963-09-09;30;Egypte;ÿAl-Zamalek;Zamalek SC
1994;Egypte;18;FW;Mohamed Ramadan;15 November 1970;1970-11-15;23;Egypte;ÿAl Ahly;Al Ahly SC
1994;Egypte;14;FW;Bashir Abdel Samad;20 August 1966;1966-08-20;27;Egypte;ÿIsmaily SC;Ismaily SC
1994;Gabon;;Gardien de but;Claude Babe;17 January 1970;1970-01-17;24;Gabon;ÿAS Sogara;AS Sogara
1994;Gabon;1;Gardien de but;Germain Mendome;21 August 1970;1970-08-21;23;Gabon;ÿAS Sogara;AS Sogara
1994;Gabon;;Gardien de but;Amel Rolenga;18 September 1964;1964-09-18;29;Gabon;ÿMbilinga FC;Mbilinga FC
1994;Gabon;11;D‚fenseur;Francois Amegasse;10 October 1965;1965-10-10;28;Gabon;ÿMbilinga FC;Mbilinga FC
1994;Gabon;6;D‚fenseur;Pierre Aubameyang;29 May 1965;1965-05-29;28;France;ÿLe Havre AC;Le Havre AC
1994;Gabon;;D‚fenseur;Michel Biyoghe;9 December 1970;1970-12-09;23;Gabon;ÿPetrosport;Petrosport F.C.
1994;Gabon;;D‚fenseur;Francis Koumba;16 July 1970;1970-07-16;23;Gabon;ÿPetrosport;Petrosport F.C.
1994;Gabon;3;D‚fenseur;Tristan Mombo;24 August 1970;1970-08-24;23;Gabon;ÿMbilinga FC;Mbilinga FC
1994;Gabon;9;D‚fenseur;Parfait N'Dong;23 July 1971;1971-07-23;22;Gabon;ÿMbilinga FC;Mbilinga FC
1994;Gabon;;D‚fenseur;Adrien Nkoumba;;;;Gabon;ÿAS Sogara;AS Sogara
1994;Gabon;;D‚fenseur;Thierry Retoa;;;;Gabon;ÿAS Sogara;AS Sogara
1994;Gabon;4;Milieu de terrain;Etienne Kassa-Ngoma;;;;Gabon;ÿAS Sogara;AS Sogara
1994;Gabon;;Milieu de terrain;Germain Mintsa;;;;Gabon;ÿFC 105 Libreville;FC 105 Libreville
1994;Gabon;;Milieu de terrain;Jean Moutsinga;;;;No club;;No club
1994;Gabon;7;Milieu de terrain;Jean-Daniel N'Dong-Nze;24 January 1970;1970-01-24;24;Gabon;ÿPetrosport;Petrosport F.C.
1994;Gabon;21;Milieu de terrain;Placide Nyangala;;;;France;ÿAurillac FCA;Aurillac FC2A
1994;Gabon;8;Milieu de terrain;Valery Ondo;14 August 1967;1967-08-14;26;Gabon;ÿMbilinga FC;Mbilinga FC
1994;Gabon;;Milieu de terrain;Jacques Pigna;;;;Gabon;ÿMangasport;AS Mangasport
1994;Gabon;12;FW;Brice Mackaya;23 July 1968;1968-07-23;25;Gabon;ÿPetrosport;Petrosport F.C.
1994;Gabon;10;FW;Regis Manon;22 October 1965;1965-10-22;28;Gabon;ÿFC 105 Libreville;FC 105 Libreville
1994;Gabon;15;FW;Guy Roger Nzamba;13 July 1970;1970-07-13;23;France;ÿFC Mulhouse;FC Mulhouse
1994;Gabon;;FW;Jonas Ogandaga;1 August 1975;1975-08-01;18;Gabon;ÿAS Sogara;AS Sogara
1994;Ghana;;Gardien de but;Simon Addo;11 December 1974;1974-12-11;19;Ghana;ÿAshanti Gold SC;Ashanti Gold SC
1994;Ghana;1;Gardien de but;Edward Ansah;;;;Ghana;ÿPort Authority;ÿPort Authority
1994;Ghana;;Gardien de but;Anthony Mensah;31 October 1972;1972-10-31;21;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
1994;Ghana;;D‚fenseur;Frank Amankwah;29 December 1971;1971-12-29;22;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
1994;Ghana;;D‚fenseur;Emmanuel Ampeah;;;;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
1994;Ghana;;D‚fenseur;Emmanuel Armah;22 April 1968;1968-04-22;25;Ghana;ÿHearts of Oak;Accra Hearts of Oak SC
1994;Ghana;5;D‚fenseur;Anthony Baffoe;25 May 1965;1965-05-25;28;France;ÿFC Metz;FC Metz
1994;Ghana;;D‚fenseur;Afo Dodoo;23 November 1973;1973-11-23;20;Ghana;ÿAshanti Gold SC;Ashanti Gold SC
1994;Ghana;13;D‚fenseur;Agyeman Duah;17 October 1973;1973-10-17;20;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
1994;Ghana;;D‚fenseur;Stephen Frimpong Manso;15 May 1959;1959-05-15;34;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
1994;Ghana;;D‚fenseur;Alexander Opoku;31 August 1974;1974-08-31;19;Allemagne;ÿVfB Leipzig;VfB Leipzig
1994;Ghana;;D‚fenseur;Bernard Whyte;;;;Ghana;ÿHearts of Oak;Accra Hearts of Oak SC
1994;Ghana;;Milieu de terrain;Joachin Yaw Acheampong;2 November 1973;1973-11-02;20;Ghana;ÿAshanti Gold SC;Ashanti Gold SC
1994;Ghana;11;Milieu de terrain;Charles Akonnor;12 March 1974;1974-03-12;20;Allemagne;ÿFortuna K”ln;SC Fortuna K”ln
1994;Ghana;;Milieu de terrain;Samuel Johnson;25 July 1973;1973-07-25;20;Ghana;ÿHearts of Oak;Accra Hearts of Oak SC
1994;Ghana;;Milieu de terrain;Nii Lamptey;16 December 1974;1974-12-16;19;Pays-Bas;ÿPSV Eindhoven;PSV Eindhoven
1994;Ghana;;Milieu de terrain;Oscar Laud;;;;Ghana;ÿDawu Youngsters;ÿDawu Youngsters
1994;Ghana;;FW;George Arthur;;;;Ghana;ÿAsante Kotoko;Asante Kotoko F.C.
1994;Ghana;10;FW;Abedi Pele;5 November 1962;1962-11-05;31;France;ÿOlympique Lyonnais;Olympique Lyonnais
1994;Ghana;;FW;Kwame Ayew;28 December 1973;1973-12-28;20;Italie;ItalyÿU.S. Lecce;U.S. Lecce
1994;Ghana;8;FW;Prince Polley;4 May 1969;1969-05-04;24;Pays-Bas;ÿFC Twente;FC Twente
1994;Ghana;9;FW;Tony Yeboah;6 June 1966;1966-06-06;27;Allemagne;ÿEintracht Frankfurt;ÿEintracht Frankfurt
1994;Guin‚e;;Gardien de but;Fode Laye Camara;28 September 1971;1971-09-28;22;Guin‚e;GuineaÿHoroya AC;Horoya AC
1994;Guin‚e;;Gardien de but;Saliou Diallo;3 November 1976;1976-11-03;17;Guin‚e;GuineaÿHafia FC;Hafia Football Club
1994;Guin‚e;;D‚fenseur;Abdoul Karim Bangoura;9 February 1970;1970-02-09;24;No club;Unattached;Unattached
1994;Guin‚e;;D‚fenseur;Sita Camara;11 March 1974;1974-03-11;20;Guin‚e;GuineaÿUniversit‚ Club Kankan;GuineaÿUniversit‚ Club Kankan
1994;Guin‚e;;D‚fenseur;Ousmane Fern ndez;4 February 1969;1969-02-04;25;Guin‚e;GuineaÿASFAG;ASFAG
1994;Guin‚e;;D‚fenseur;Karifa Sidib‚;;;;France;ÿAubervilliers;FCM Aubervilliers
1994;Guin‚e;;D‚fenseur;Morlaye Soumah;4 November 1971;1971-11-04;22;France;ÿUS Valenciennes;Valenciennes F.C.
1994;Guin‚e;;D‚fenseur;Edgar Barbara Sylla;22 March 1970;1970-03-22;24;France;ÿvry;AS Evry
1994;Guin‚e;;D‚fenseur;Mohamadou Sylla;;;;Belgique;ÿLiembeek;KFC Avenir Lembeek
1994;Guin‚e;;D‚fenseur;Mohamed Ofei Sylla;15 August 1974;1974-08-15;19;France;ÿVannes OC;Vannes OC
1994;Guin‚e;;Milieu de terrain;Ansou Camara;;;;Belgique;ÿR.W.D. Molenbeek;Football Club Molenbeek Brussels Strombeek
1994;Guin‚e;;Milieu de terrain;Ousmane N'Gom Camara;26 May 1975;1975-05-26;18;Guin‚e;GuineaÿAS Kaloum Star;AS Kaloum Star
1994;Guin‚e;;Milieu de terrain;S‚kou Oumar Drame;23 December 1973;1973-12-23;20;Cote d'Ivoire;ÿStade Abidjan;Stade d'Abidjan
1994;Guin‚e;;Milieu de terrain;S‚kou Soumah;18 August 1974;1974-08-18;19;Pays-Bas;ÿWillem II;Willem II
1994;Guin‚e;;Milieu de terrain;Abdoul Salam Sow;13 August 1970;1970-08-13;23;Belgique;ÿK.V. Kortrijk;K.V. Kortrijk
1994;Guin‚e;;Milieu de terrain;Mohamed Lamine Sylla;22 February 1971;1971-02-22;23;Pays-Bas;ÿWillem II;Willem II
1994;Guin‚e;;Milieu de terrain;Pablo Thiam;3 January 1974;1974-01-03;20;Allemagne;ÿ1. FC K”ln;ÿ1. FC K”ln
1994;Guin‚e;;FW;Titi Camara;17 November 1972;1972-11-17;21;France;ÿAS Saint-Etienne;AS Saint-tienne
1994;Guin‚e;;FW;Fod‚ Camara;9 December 1973;1973-12-09;20;Belgique;ÿFCN Sint-Niklaas;Sportkring Sint-Niklaas
1994;Guin‚e;;FW;Souleymane Oular‚;16 October 1972;1972-10-16;21;Belgique;ÿK.S.K. Beveren;K.S.K. Beveren
1994;Guin‚e;;FW;Alkaly Soumah;6 April 1975;1975-04-06;18;Guin‚e;ÿHafia FC;Hafia Football Club
1994;Mali;1;Gardien de but;Ousmane Farota;;;;Mali;ÿStade Malien;Stade Malien
1994;Mali;;Gardien de but;Karamoko K‚‹ta;21 September 1974;1974-09-21;19;France;ÿGarges;FCM Garges
1994;Mali;;D‚fenseur;Dramane Dembel‚;;;;Mali;ÿDjoliba AC;Djoliba AC
1994;Mali;11;D‚fenseur;Yatouma Diop;;;;Mali;ÿStade malien;Stade Malien
1994;Mali;5;D‚fenseur;Oumar Guindo;12 December 1969;1969-12-12;24;Mali;ÿDjoliba AC;Djoliba AC
1994;Mali;2;D‚fenseur;Moussa Keita;;;;Mali;ÿCr‚dit Agricole;ÿCr‚dit Agricole
1994;Mali;3;D‚fenseur;Souleymane Sangar‚;;;;Mali;ÿReal Bamako;AS Real Bamako
1994;Mali;16;D‚fenseur;Abdoul Karim Sidib‚;;;;Mali;ÿDjoliba AC;Djoliba AC
1994;Mali;8;D‚fenseur;Mobido Sidib‚;;;;Mali;ÿUSFAS Bamako;USFAS Bamako
1994;Mali;17;Milieu de terrain;Amadou Path‚ Diallo;11 October 1967;1967-10-11;26;Portugal;ÿCD Recreativo Quarteirense;CDR Quarteirense
1994;Mali;9;Milieu de terrain;Demba N'Diaye;26 October 1969;1969-10-26;24;France;ÿFA ×le-Rousse;FAIRM ×le-Rousse Monticello
1994;Mali;15;Milieu de terrain;Habib Sangar‚;;;;Oman;OmanÿSohan SC;OmanÿSohan SC
1994;Mali;20;Milieu de terrain;S‚kou Sangar‚;14 September 1974;1974-09-14;19;France;ÿAJ Auxerre;AJ Auxerre
1994;Mali;7;Milieu de terrain;Ibrahim Sory Tour‚;;;;Mali;ÿStade malien;Stade Malien
1994;Mali;6;Milieu de terrain;Abdoulaye Traor‚;;;;France;ÿSS Saint-Pauloise;Section sportive saint-pauloise
1994;Mali;14;Milieu de terrain;Brehima Traor‚;;;;France;ÿAS Mande;AS Mand‚
1994;Mali;;FW;Soro Camara;;;;Mali;ÿBitou Segou;ÿBitou Segou
1994;Mali;10;FW;Fernand Coulibaly;1 August 1971;1971-08-01;22;Arabie Saoudite;ÿAl-Wahda FC (Mecca;ÿAl-Wahda FC (Mecca
1994;Mali;;FW;Makan Keita;;;;Mali;ÿDjoliba AC;Djoliba AC
1994;Mali;18;FW;Ousmane Soumano;;;;No club;No club;No club
1994;Mali;13;FW;Bassala Tour‚;26 February 1976;1976-02-26;18;Maroc;ÿKAC Marrakesh;KAC Marrakech
1994;Mali;19;FW;Soumaila Traor‚;;;;Maroc;ÿRaja Casablanca;Raja de Casablanca
1994;Nigeria;1;Gardien de but;Wilfred Agbonavbare;5 October 1965;1965-10-05;28;Espagne;ÿRayo Vallecano;Rayo Vallecano
1994;Nigeria;16;Gardien de but;Alloysius Agu;12 July 1967;1967-07-12;26;Belgique;ÿRFC LiŠge;R.F.C. de LiŠge
1994;Nigeria;22;Gardien de but;Peter Rufai;24 August 1963;1963-08-24;30;Pays-Bas;ÿGA Eagles;Go Ahead Eagles
